Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating
SRF,Srf Limited,2636.5,INR,-1.0582804818553615,1098350,1.2643541347321368,788845675761,INR,36.151302077620066,72.9296,INR,51.08273446126373,0.338193296257328,Process industries,Buy
WAAREEENER,WAAREE Energies Limited,2741.4,INR,1.4581791265729123,710887,1.033567345362616,776903140736,INR,21.277553554796647,128.84,INR,98.53242562738653,0.074050761797212,Electronic technology,Buy
INDUSINDBK,IndusInd Bank Ltd.,1006.65,INR,1.0642036042367373,1979222,0.720905588970442,775977273332,INR,59.51261905184187,16.9149,INR,30.708837870627235,0.150609970380039,Finance,Neutral
HAVELLS,Havells India Limited,1237.4,INR,0.8558154698834461,828132,0.519310277750968,769892657352,INR,47.54567635588173,26.0255,INR,15.580020695198812,0.815128790348875,Producer manufacturing,Buy
LTF,L&T Finance Ltd,312.25,INR,3.25727513227514,5922451,0.8910866851785533,757711615957,INR,24.644830307813734,12.67,INR,19.303201506591343,0.909391534391535,Finance,Buy
NAUKRI,Info Edge India Ltd.,1194.3,INR,2.471042471042467,2342436,1.3423589693748121,755474888491,INR,54.38524590163934,21.96,INR,48.17813765182187,0.720968157239722,Technology services,Buy
DABUR,Dabur India Limited,427.35,INR,0.980623818525528,853775,0.6518469078433416,751091432190,INR,40.08347793462458,10.6615,INR,7.131373218915169,1.88946622579121,Consumer non-durables,Buy
AUBANK,AU Small Finance Bank Limited,1052.2,INR,4.800796812749009,5047131,3.6788639916205423,750971353714,INR,27.78452601003433,37.87,INR,29.42583732057415,0.0997755051134946,Finance,Buy
NMDC,NMDC Limited,83.52,INR,-0.04786979415989259,11291198,0.6515799046771068,734732257610,INR,9.850915267031514,8.4784,INR,13.94167450611478,4.18810577958598,Non-energy minerals,Neutral
OIL,Oil India Limited,442,INR,-1.7231795441912174,3806947,0.9838764008674773,731973504639,INR,10.859977542942366,40.6999,INR,1.0585097930157663,2.66666666666667,Energy minerals,Buy
ICICIPRULI,ICICI Prudential Life Insurance Co. Ltd.,509.8,INR,1.8479672360403556,1911594,0.728287350874639,725837628518,INR,46.17753623188406,11.04,INR,35.128518971848216,0.329802118728763,Finance,Strong buy
TORNTPOWER,Torrent Power Limited,1440,INR,0.41140785161425925,342490,0.9323575914907704,723907804549,INR,30.0286523391069,47.9542,INR,-21.418505263433882,1.39217597104274,Utilities,Neutral
YESBANK,Yes Bank Limited,22.94,INR,-0.04357298474944667,47752439,0.6139228550233786,720640020327,INR,19.249811194092473,1.1917,INR,36.41254578754578,0,Finance,Sell
PHOENIXLTD,Phoenix Mills Ltd.,2036.6,INR,1.2881086188889372,402381,0.5971914942499053,719662040611,INR,59.50533958598122,34.2255,INR,15.669674541214635,0.124239035905081,Finance,Buy
SUZLON,Suzlon Energy Ltd,53.15,INR,1.6641162968630403,45205048,0.877233802773138,718798778479,INR,23.06957767264204,2.3039,INR,52.41465996295316,0,Producer manufacturing,Buy
ATGL,Adani Total Gas Ltd.,660.5,INR,1.1717852492915641,671241,0.43233141666519065,718395943699,INR,114.9035366978063,5.7483,INR,-2.409086278903937,0.0382731169626454,Utilities,No rating
FORTIS,Fortis Healthcare Ltd.,942.3,INR,-0.6746073574365016,1227263,1.5844201348392124,713548694890,INR,68.28656733723693,13.7992,INR,34.56070209653827,0.105803311643654,Health services,Strong buy
POLICYBZR,PB Fintech Limited,1553.2,INR,1.0408534998698933,638636,0.4178131182652613,711879238300,INR,107.86111111111111,14.4,INR,88.9763779527559,0,Technology services,Buy
NAM_INDIA,Nippon Life India Asset Management Ltd.,1153.9,INR,3.72134831460675,1164795,1.1891765682614068,711312597004,INR,45.75337034099921,25.22,INR,20.32442748091602,1.93232373163169,Finance,Buy
BIOCON,Biocon Limited,436.25,INR,0.599561858641767,2570388,0.26363228834909996,702304057011,INR,158.52107558139537,2.752,INR,-67.39297858979371,0.11528706479133,Health technology,Buy
BAJAJHFL,Bajaj Housing Finance Ltd.,85.5,INR,1.556004276042288,2127865,0.851311597131874,701415959555,INR,27.8157329689635,3.0738,INR,14.723995073340046,0,Finance,Neutral
IDFCFIRSTB,IDFC First Bank Ltd.,84.88,INR,5.06250773610594,177923165,12.263691292042846,696504390094,INR,45.148936170212764,1.88,INR,-7.589461266221013,0.309291104787826,Finance,Buy
MCX,Multi Commodity Exchange of India Limited,2755.1,INR,0.919413919413916,932313,0.5577625579927672,696025741943,INR,52.69650972411365,52.2824,INR,137.60083256454422,0.219812426729191,Finance,Buy
SWIGGY,Swiggy Limited,257.98,INR,2.6091798584042762,23908041,1.3957919909431773,693942791160,INR,,-17.1767,INR,-26.792450044659006,0,Transportation,Buy
PRESTIGE,Prestige Estates Projects Limited,1644.6,INR,3.2521346057257627,652716,0.9601374020469093,685765580085,INR,59.246076919751566,27.7588,INR,141.51107553637615,0.113058224985868,Finance,Strong buy
ALKEM,Alkem Laboratories Ltd.,5613,INR,-0.36389455933256415,112113,0.7762671212484197,673820539435,INR,29.186490913345292,192.315,INR,6.184971608916408,0.904961317339768,Health technology,Buy
SAIL,Steel Authority of India Limited,162.62,INR,0.7246825642613911,13672214,1.3038772938683039,667286389461,INR,15.728033270467625,10.3395,INR,40.73474165623127,0.99040544722996,Non-energy minerals,Sell
OBEROIRLTY,Oberoi Realty Limited,1832.6,INR,0.625960904897862,300191,0.7801487004885042,661792472565,INR,25.343273715930195,72.3111,INR,27.494803136278595,0.439536289214878,Finance,Buy
JSWINFRA,JSW Infrastructure Limited,321.8,INR,-0.278896808180966,3153852,0.7289169876898541,658841861355,INR,45.270384334027355,7.1084,INR,-6.83617300131062,0.279156327543424,Industrial services,Buy
COFORGE,Coforge Limited,1528.4,INR,2.9433555600458035,3779933,1.5855520094396538,657263048364,INR,33.27672545177444,45.93,INR,88.9656874845717,1.06418805145821,Technology services,Buy
PIRAMALFIN,Piramal Finance Limited,2044.8,INR,-1.946868706243413,343746,0.7403256350775644,654760307200,INR,27.617504051863854,74.04,INR,255.72381917852974,0.527223926380368,Finance,Buy
IOB,Indian Overseas Bank,34.12,INR,0.7083825265643295,2152227,0.295312676039486,652028143863,INR,11.02708292935169,3.0942,INR,50.605986858116324,0,Finance,No rating
UNOMINDA,UNO Minda Limited,1162.4,INR,3.141082519964516,923914,1.3431401381731392,651411241859,INR,56.01927710843374,20.75,INR,26.678876678876684,0.234918664952795,Producer manufacturing,Buy
BANKINDIA,Bank of India,137.87,INR,-3.3305286776048235,26282058,2.9519843430384687,649438057955,INR,5.328638679106728,25.8734,INR,24.12936158780266,3.25972660357518,Finance,Neutral
SCHAEFFLER,Schaeffler India Ltd,4185.5,INR,1.8940039438128438,88323,1.0529999105838872,641454596191,INR,52.1918585439151,80.1945,INR,23.80929590598495,0.852847291600673,Producer manufacturing,Buy
NATIONALUM,National Aluminium Co. Ltd.,339.35,INR,-1.323059028787425,3868006,0.6096241153056451,631709500404,INR,10.75083161729764,31.565,INR,10.049298180778592,3.7796191306876,Non-energy minerals,Neutral
GICRE,General Insurance Corporation of India,359.2,INR,0.4755244755244723,314450,0.716082630629572,627022558018,INR,6.521482584264563,55.0795,INR,30.023464868795045,2.79798545047566,Finance,Buy
MAHABANK,Bank of Maharashtra,80.63,INR,-0.4936443292607747,13344525,0.8794194062143879,624092782268,INR,8.229650421025772,9.7975,INR,28.38740958171716,2.71136307616465,Finance,Buy
GLENMARK,Glenmark Pharmaceuticals Limited,2196,INR,0.18248175182481752,593586,1.067239662265338,618936917023,INR,45.52153877726162,48.2409,INR,30.008004074801736,0,Health technology,Strong buy
GODREJPROP,Godrej Properties Limited,2078.8,INR,2.4695617883373657,732918,0.9318245156513177,610449529880,INR,33.844661016121314,61.4218,INR,24.612600476362438,0,Finance,Buy
ABBOTINDIA,Abbott India Limited,27800,INR,-0.7320121406891626,6597,0.4817297581493165,595053746982,INR,38.06205017810438,730.3863,INR,9.726809072822615,1.69621957294548,Health technology,Buy
KALYANKJIL,Kalyan Jewellers India Ltd.,564.6,INR,-1.5604568041147122,16629166,0.317619058250538,591863403107,INR,43.217011244383556,13.0643,INR,88.60240511628578,0.261734426801605,Retail trade,Strong buy
JSL,Jindal Stainless Limited,724,INR,1.3650682534126708,338590,0.7047112357307891,589088983436,INR,18.703177473521052,38.71,INR,27.366949082832946,0.419844657476734,Non-energy minerals,Strong buy
SBICARD,SBI Cards & Payment Services Ltd,645,INR,4.242424242424243,2047438,0.9295563373599437,589001807600,INR,26.980561446660058,23.9061,INR,21.120816318258726,0.403909847322078,Finance,Neutral
COROMANDEL,Coromandel International Limited,2003.8,INR,1.1611470113085622,85074,0.5606353260751376,584471845089,INR,32.26211560135244,62.11,INR,-19.00104329681795,0.7571360068647,Process industries,Buy
BERGEPAINT,Berger Paints India Limited,504,INR,1.214981423837737,173146,0.8312401823537726,580552790796,INR,52.14908014816961,9.6646,INR,-4.548103228610085,0.763205462944366,Process industries,Neutral
LINDEINDIA,Linde India Ltd.,6766.5,INR,0.5274104887832417,17244,0.8356189608551962,574423363861,INR,105.1214571124962,64.3684,INR,20.691956919569186,0.0668111767675268,Process industries,Strong sell
HDBFS,HDB Financial Services Limited,686.3,INR,-0.7519884309472228,306980,0.4242984314309796,573956391386,INR,20.679472693032015,33.1875,INR,22.28260869565217,0.578703703703704,Finance,Buy
COLPAL,Colgate-Palmolive (India) Limited,2136.6,INR,2.4207851972580414,381885,1.408701907115718,567973983955,INR,43.84819977343249,48.7272,INR,-7.760280312796368,2.29857536214534,Consumer non-durables,Neutral
APARINDS,APAR Industries Limited,14051,INR,1.166390668874649,193959,1.628559553646783,556630076437,INR,47.88209234963367,293.45,INR,33.730232693794896,0.368087532658747,Electronic technology,Buy
MRF,MRF Limited,132020,INR,0.9674582233948988,3983,0.7975251291498138,554548363222,INR,23.135195796621264,5706.457,INR,29.471082648913242,0.179726196699233,Consumer durables,Neutral
RADICO,Radico Khaitan Limited,4149.5,INR,1.4225307359518935,515365,1.790683574035757,548075056122,INR,91.95955065144017,45.1231,INR,74.77109348371704,0.0977839707625927,Consumer non-durables,Strong buy
RBLBANK,RBL Bank Ltd.,362.85,INR,2.8194956078209255,6318621,0.8303582192824397,546563559144.00006,INR,26.40829694323144,13.74,INR,45.111209682529626,0.283326250177079,Finance,Buy
THERMAX,Thermax Limited.,4454.5,INR,-1.3181214000886132,152455,0.7016528918012628,538288600636.00006,INR,69.6504266274308,63.9551,INR,13.552204991992497,0.309905921416713,Producer manufacturing,Neutral
TIINDIA,Tube Investments of India Limited,2849.3,INR,2.97434044091074,262758,1.376316037587605,535584147993,INR,86.6153939688716,32.896,INR,-5.198847262247844,0.126495355813365,Non-energy minerals,Buy
MOTILALOFS,Motilal Oswal Financial Services Limited,869.3,INR,-0.30391650897414885,1491913,0.7686137340840153,524198774025,INR,26.935494865740825,32.2734,INR,-29.409680375683784,0.689219458962725,Technology services,Strong buy
MFSL,Max Financial Services Limited,1511.1,INR,-0.2903332233586335,556988,0.9180033902579118,523418334373,INR,538.7357838069094,2.8049,INR,-70.56181190373736,0,Finance,Strong buy
FACT,Fertilizers & Chemicals Travancore Ltd.,819.55,INR,1.2665266279500804,75961,0.6923212233399229,522445965944,INR,,-0.6108,INR,-195.85687382297553,0.04830319544216,Process industries,No rating
KRT.RR,Knowledge Realty Trust,118.04,INR,1.1569114748478948,350586,0.5539758519457005,517671778125,INR,143.75837291438313,0.8211,INR,,1.87682028439267,Finance,Strong buy
UPL,UPL Limited,608.5,INR,1.004232716407993,1543100,0.856358809624072,508274285109,INR,26.73362153802896,22.7616,INR,133.62962658838507,0.996512207274539,Process industries,Buy
APLAPOLLO,APL Apollo Tubes Limited,1849.9,INR,1.4867237217467708,282780,0.86801201673896,506920957899,INR,42.69624021972442,43.327,INR,58.83262947973486,0.314947691296489,Non-energy minerals,Strong buy
VMM,Vishal Mega Mart Ltd.,110.31,INR,2.101073676416138,14442715,1.2031427344805936,505905328125,INR,58.2602725256153,1.8934,INR,26.98859825620388,0,Retail trade,Strong buy
TATACOMM,Tata Communications Limited,1735.2,INR,-2.2587731650988516,387586,1.0588849833429967,505505708203,INR,52.35463081416399,33.1432,INR,-33.680705629992474,0.986693730266126,Communications,Buy
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,4563.5,INR,-0.22301418982442703,122548,0.446860801773616,505057359440,INR,87.18703132313746,52.3415,INR,5.30599023824949,0.0652500163125041,Process industries,Buy
M&MFIN,Mahindra & Mahindra Financial Services Ltd.,363,INR,1.8232819074333801,3518187,0.3633317531273167,495187127420,INR,15.507850048061519,23.4075,INR,30.499138647146367,1.82353766306635,Finance,Buy
SUNDARMFIN,Sundaram Finance Limited,4416.8,INR,-0.6969737847924816,45216,1.0038296313563555,494162188635,INR,23.643830805928733,186.8056,INR,9.541300758087514,0.831881288291833,Finance,Buy
ATHERENERG,Ather Energy Limited,1214.9,INR,0.5129477951518197,1911132,0.33641588820343143,476576299774,INR,,-13.6762,INR,,0,Consumer durables,Strong buy
AEGISLOG,Aegis Logistics Limited,1291.3,INR,-4.319798458802605,1130343,0.5607170515986905,473639408569,INR,50.46447008984575,25.5883,INR,35.392128850651346,0,Distribution services,Buy
RVNL,Rail Vikas Nigam Ltd.,223.95,INR,-0.2583173740702857,3968892,0.997961427904666,468191251749,INR,53.34683182467841,4.198,INR,-31.692077387441614,1.21131151191271,Industrial services,Strong sell
HINDCOPPER,Hindustan Copper Ltd,482.4,INR,-0.1552312946289972,1932275,0.6896346566474014,467411049930,INR,50.808897876643066,9.4944,INR,97.39698116345795,0.508947967311472,Non-energy minerals,Strong buy
KEI,KEI Industries Limited,4873,INR,0.1027115858668858,136296,0.4948069161733276,465536659769,INR,50.749843782545305,96.02,INR,27.533536990304142,0.0924100542138985,Producer manufacturing,Buy
PREMIERENE,Premier Energies Limited,1039.9,INR,2.020994800353197,547770,0.4455149607042092,462372302492,INR,31.078807295853874,33.4601,INR,60.94788690390294,0,Electronic technology,Buy
BDL,Bharat Dynamics Ltd.,1256.4,INR,1.0780370072405545,667606,0.8160513760597663,455417258949,INR,109.54365529147123,11.4694,INR,-23.509796860203007,0.414520283322601,Electronic technology,Buy
AIIL,Authum Investment & Infrastucture Ltd,551.7,INR,3.878742233101115,283202,0.39100058856770403,450853851904,INR,22.269943850839415,24.7733,INR,-48.53392112217254,0.0188359389715577,Finance,No rating
PAGEIND,Page Industries Limited,39970,INR,-0.7572936064556176,11464,0.41814846021133567,449387943813,INR,58.36695481182754,684.8053,INR,4.756453837914498,1.36510808553519,Consumer non-durables,Buy
GODREJIND,Godrej Industries Limited,1332.9,INR,0.0525446629635224,57846,0.30346493308096534,448668771858,INR,36.19601080802183,36.8245,INR,26.387015509862277,0,Process industries,No rating
360ONE,360 One Wam Limited,1132.7,INR,2.7578699083734093,928617,0.5716045290489016,447882610977,INR,37.66877286331892,30.07,INR,13.25800376647834,1.08962135657859,Finance,Strong buy
IPCALAB,IPCA Laboratories Limited,1777.6,INR,0.8452941510183163,119666,0.3987014034145467,447125104339,INR,39.521192394571614,44.9784,INR,54.69040183791667,0.226924604300221,Health technology,Strong buy
SONACOMS,Sona BLW Precision Forgings Ltd.,720.9,INR,0.41089212340691295,2803460,0.8270686695693007,446909747530,INR,64.41495778045838,11.1915,INR,17.818905346934894,0.473735544099206,Producer manufacturing,Buy
SUPREMEIND,Supreme Industries Limited,3338.2,INR,-3.489548700453909,184892,1.0998150636570048,439417728956,INR,44.44971145370343,75.1006,INR,-0.718102475021084,1.04068801040688,Producer manufacturing,Buy
VOLTAS,Voltas Limited,1319.3,INR,-0.602727341219016,314808,0.4537909028479701,439216405460,INR,116.13760805647986,11.3598,INR,-55.32544960456821,0.301340967304505,Producer manufacturing,Neutral
MPHASIS,Mphasis Limited,2332.7,INR,1.9492155063152796,726071,1.1634114361134065,436964278253,INR,23.336334533813524,99.96,INR,9.677419354838703,2.48984405713537,Technology services,Buy
JKCEMENT,J.K. Cement Ltd.,5730,INR,1.4338821030270845,39940,0.37702756152657463,436725518588,INR,46.82478134134612,122.3711,INR,-5.467713153442679,0.265331753135337,Non-energy minerals,Buy
ANTHEM,Anthem Biosciences Limited,790.55,INR,2.6821665151318324,527906,0.43526412291936795,433749944809,INR,77.88669950738915,10.15,INR,,0.259773996622938,Health technology,Strong buy
AIAENG,AIA Engineering Limited,4634.5,INR,1.123718088588261,70317,1.1652227804806914,427855195378,INR,34.135361494546224,135.7683,INR,20.064467918588264,0.348979235735474,Producer manufacturing,Buy
GLAXO,GlaxoSmithKline Pharmaceuticals Limited,2551.2,INR,1.4676052976971576,67921,0.9240663217341498,425759720924,INR,41.7178355520598,61.1537,INR,11.686464017766474,2.26797970754999,Health technology,Buy
WELCORP,Welspun Corp Limited,1599.8,INR,0.18160185359132464,944994,0.8011500688230389,421260464701,INR,18.276222517978628,87.5345,INR,14.679025284946936,0.313096840852876,Producer manufacturing,Strong buy
AJANTPHARM,Ajanta Pharma Limited,3386.1,INR,0.492654696542511,81968,0.851313091867617,420589522517,INR,40.07081413773965,84.5029,INR,15.105396146485317,0.831736695925975,Health technology,Buy
CPPLUS,Aditya Infotech Limited,3557.8,INR,0.4063893435683268,134944,0.7615367077578052,416619136744,INR,112.89728878960196,31.5136,INR,,0,Consumer durables,Strong buy
EMBASSY.RR,Embassy Office Parks REIT,437.95,INR,-0.006849627836894278,765622,1.4572398242150288,415613480173,INR,122.62354752904942,3.5715,INR,-79.15937259295566,5.76563426538339,Finance,Strong buy
PIIND,PI Industries Limited,2742.6,INR,0.41739894551845674,72244,0.3337808755626234,414380127239,INR,31.503425334148123,87.0572,INR,-20.44892155751876,0.549199084668192,Process industries,Neutral
PETRONET,Petronet Lng Limited,272.9,INR,-0.6552602839461272,1308556,0.6370525451168226,412125033539,INR,10.461830992934717,26.0853,INR,-1.5072967207234436,3.63967242948135,Utilities,Buy
NLCINDIA,NLC India Limited,298.45,INR,1.9296448087431615,2030451,1.0181716305214956,406215207924,INR,11.749167381839081,25.4018,INR,34.371197934850464,1.74091141833077,Utilities,Buy
ASTERDM,Aster DM Quality Care Limited,801.5,INR,2.0174377903646694,485747,1.0943964751992343,406206889648,INR,106.5130433627025,7.5249,INR,-93.02322347120801,1.02040816326531,Health services,Strong buy
